"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjP","Pathway","DEgenesInCat"
"2017","R-HSA-5579014","1","0.9313","0","1","1","Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)",""
"2018","R-HSA-8857538","1","0.6523","0","6","1","PTK6 promotes HIF1A stabilization",""
"2019","R-HSA-2206292","1","0.9313","0","1","1","MPS VII - Sly syndrome",""
"2020","R-HSA-5579007","1","0.9313","0","1","1","Defective ACY1 causes encephalopathy",""
"2021","R-HSA-9026286","1","0.8673","0","2","1","Biosynthesis of DPAn-3-derived protectins and resolvins",""
"2022","R-HSA-8935964","1","0.7005","0","5","1","RUNX1 regulates expression of components of tight junctions",""
"2023","R-HSA-8964572","1","0.6523","0","6","1","Lipid particle organization",""
"2024","R-HSA-444209","1","0.7005","0","5","1","Free fatty acid receptors",""
"2025","R-HSA-173623","1","0.6523","0","6","1","Classical antibody-mediated complement activation",""
"2026","R-HSA-187042","1","0.8673","0","2","1","TRKA activation by NGF",""
"2027","R-HSA-9037628","1","0.8673","0","2","1","Rhesus blood group biosynthesis",""
"2028","R-HSA-8941284","1","0.7005","0","5","1","RUNX2 regulates chondrocyte maturation",""
"2029","R-HSA-209905","1","0.7522","0","4","1","Catecholamine biosynthesis",""
"2030","R-HSA-9026403","1","0.9313","0","1","1","Biosynthesis of DPAn-3-derived 13-series resolvins",""
"2031","R-HSA-168315","1","0.8673","0","2","1","Inhibition of Host mRNA Processing and RNA Silencing",""
"2032","R-HSA-196819","1","0.7005","0","5","1","Vitamin B1 (thiamin) metabolism",""
"2033","R-HSA-5579019","1","0.9313","0","1","1","Defective FMO3 causes Trimethylaminuria (TMAU)",""
"2034","R-HSA-5684045","1","0.9313","0","1","1","Defective ABCD1 causes adrenoleukodystrophy (ALD)",""
"2035","R-HSA-9605310","1","0.9313","0","1","1","Defective Base Excision Repair Associated with MUTYH",""
"2036","R-HSA-9608287","1","0.9313","0","1","1","Defective MUTYH substrate binding",""
"2037","R-HSA-9608290","1","0.9313","0","1","1","Defective MUTYH substrate processing",""
"2038","R-HSA-193144","1","0.6523","0","6","1","Estrogen biosynthesis",""
"2039","R-HSA-8949275","1","0.6523","0","6","1","RUNX3 Regulates Immune Response and Cell Migration",""
"2040","R-HSA-75157","1","0.7005","0","5","1","FasL  CD95L signaling",""
"2041","R-HSA-8964026","1","0.7005","0","5","1","Chylomicron clearance",""
"2042","R-HSA-166187","1","0.7005","0","5","1","Mitochondrial Uncoupling Proteins",""
"2043","R-HSA-167826","1","0.7005","0","5","1","The fatty acid cycling model",""
"2044","R-HSA-167827","1","0.7005","0","5","1","The proton buffering model",""
"2045","R-HSA-141334","1","0.8673","0","2","1","PAOs oxidise polyamines to amines",""
"2046","R-HSA-75108","1","0.7522","0","4","1","Activation, myristolyation of BID and translocation to mitochondria",""
"2047","R-HSA-5579027","1","0.9313","0","1","1","Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)",""
"2048","R-HSA-77348","1","0.7005","0","5","1","Beta oxidation of octanoyl-CoA to hexanoyl-CoA",""
"2049","R-HSA-112303","1","0.7005","0","5","1","Electric Transmission Across Gap Junctions",""
"2050","R-HSA-112307","1","0.7005","0","5","1","Transmission across Electrical Synapses ",""
"2051","R-HSA-74713","1","0.7005","0","5","1","IRS activation",""
"2052","R-HSA-8939247","1","0.7005","0","5","1","RUNX1 regulates transcription of genes involved in interleukin signaling",""
"2053","R-HSA-5688031","1","0.9313","0","1","1","Defective pro-SFTPB causes pulmonary surfactant metabolism dysfunction 1 (SMDP1) and respiratory distress syndrome (RDS)",""
"2054","R-HSA-68911","1","0.7005","0","5","1","G2 Phase",""
"2055","R-HSA-888568","1","0.8673","0","2","1","GABA synthesis",""
"2056","R-HSA-5579013","1","0.9313","0","1","1","Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)",""
"2057","R-HSA-1296025","1","0.7522","0","4","1","ATP sensitive Potassium channels",""
"2058","R-HSA-70350","1","0.7005","0","5","1","Fructose catabolism",""
"2059","R-HSA-177135","1","0.6523","0","6","1","Conjugation of benzoate with glycine",""
"2060","R-HSA-5655799","1","0.8673","0","2","1","Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum)",""
"2061","R-HSA-5579021","1","0.9313","0","1","1","Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)",""
"2062","R-HSA-5619049","1","0.8673","0","2","1","Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)",""
"2063","R-HSA-5619060","1","0.8673","0","2","1","Defective CP causes aceruloplasminemia (ACERULOP)",""
"2064","R-HSA-6806942","1","0.6523","0","6","1","MET Receptor Activation",""
"2065","R-HSA-5690338","1","0.9313","0","1","1","Defective ABCC6 causes pseudoxanthoma elasticum (PXE)",""
"2066","R-HSA-379398","1","0.8673","0","2","1","Enzymatic degradation of Dopamine by monoamine oxidase",""
"2067","R-HSA-3065676","1","0.7005","0","5","1","SUMO is conjugated to E1 (UBA2-SAE1)",""
"2068","R-HSA-390648","1","0.7005","0","5","1","Muscarinic acetylcholine receptors",""
"2069","R-HSA-174362","1","0.6523","0","6","1","Transport and synthesis of PAPS",""
"2070","R-HSA-187024","1","0.7005","0","5","1","NGF-independant TRKA activation",""
"2071","R-HSA-203641","1","0.7005","0","5","1","NOSTRIN mediated eNOS trafficking",""
"2072","R-HSA-5660668","1","0.6523","0","6","1","CLEC7A inflammasome pathway",""
"2073","R-HSA-162585","1","0.9313","0","1","1","Uncoating of the HIV Virion",""
"2074","R-HSA-162589","1","0.9313","0","1","1","Reverse Transcription of HIV RNA",""
"2075","R-HSA-164516","1","0.9313","0","1","1","Minus-strand DNA synthesis",""
"2076","R-HSA-164525","1","0.9313","0","1","1","Plus-strand DNA synthesis",""
"2077","R-HSA-211916","1","0.6523","0","6","1","Vitamins",""
"2078","R-HSA-8985801","1","0.7522","0","4","1","Regulation of cortical dendrite branching",""
"2079","R-HSA-8939245","1","0.6523","0","6","1","RUNX1 regulates transcription of genes involved in BCR signaling",""
"2080","R-HSA-380612","1","0.8673","0","2","1","Metabolism of serotonin",""
"2081","R-HSA-6787639","1","0.6523","0","6","1","GDP-fucose biosynthesis",""
"2082","R-HSA-209931","1","0.7005","0","5","1","Serotonin and melatonin biosynthesis",""
"2083","R-HSA-9629232","1","0.9313","0","1","1","Defective Base Excision Repair Associated with NEIL3",""
"2084","R-HSA-9636003","1","0.9313","0","1","1","NEIL3-mediated resolution of ICLs",""
"2085","R-HSA-2161517","1","0.7005","0","5","1","Abacavir transmembrane transport",""
"2086","R-HSA-2187335","1","0.7005","0","5","1","The retinoid cycle in cones (daylight vision)",""
"2087","R-HSA-6785470","1","0.7005","0","5","1","tRNA processing in the mitochondrion",""
"2088","R-HSA-109703","1","0.8673","0","2","1","PKB-mediated events",""
"2089","R-HSA-165160","1","0.8673","0","2","1","PDE3B signalling",""
"2090","R-HSA-8866423","1","0.7005","0","5","1","VLDL assembly",""
"2091","R-HSA-428559","1","0.8673","0","2","1","Proton-coupled neutral amino acid transporters",""
"2092","R-HSA-5619070","1","0.8673","0","2","1","Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT)",""
"2093","R-HSA-5619108","1","0.9313","0","1","1","Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS)",""
"2094","R-HSA-6793080","1","0.7005","0","5","1","rRNA modification in the mitochondrion",""
"2095","R-HSA-9630791","1","0.8673","0","2","1","Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4",""
"2096","R-HSA-9632697","1","0.8673","0","2","1","Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4",""
"2097","R-HSA-1306955","1","0.7005","0","5","1","GRB7 events in ERBB2 signaling",""
"2098","R-HSA-5357609","1","0.8673","0","2","1","Glycogen storage disease type II (GAA)",""
"2099","R-HSA-451307","1","0.8673","0","2","1","Activation of Na-permeable kainate receptors",""
"2100","R-HSA-4755609","1","0.8673","0","2","1","Defective DHDDS causes retinitis pigmentosa 59",""
"2101","R-HSA-5609976","1","0.9313","0","1","1","Defective GALK1 can cause Galactosemia II (GALCT2)",""
"2102","R-HSA-3814836","1","0.8673","0","2","1","Glycogen storage disease type XV (GYG1)",""
"2103","R-HSA-3828062","1","0.8673","0","2","1","Glycogen storage disease type 0 (muscle GYS1)",""
"2104","R-HSA-5578996","1","0.9313","0","1","1","Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)",""
"2105","R-HSA-5602636","1","0.8673","0","2","1","IKBKB deficiency causes SCID",""
"2106","R-HSA-5603027","1","0.8673","0","2","1","IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)",""
"2107","R-HSA-8951911","1","0.8673","0","2","1","RUNX3 regulates RUNX1-mediated transcription",""
"2108","R-HSA-5578999","1","0.8673","0","2","1","Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)",""
"2109","R-HSA-3858516","1","0.8673","0","2","1","Glycogen storage disease type 0 (liver GYS2)",""
"2110","R-HSA-5423599","1","0.7005","0","5","1","Diseases of Mismatch Repair (MMR)",""
"2111","R-HSA-9031525","1","0.7005","0","5","1","NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ",""
"2112","R-HSA-9032759","1","0.7005","0","5","1","NTRK2 activates RAC1",""
"2113","R-HSA-9031528","1","0.7005","0","5","1","NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose",""
"2114","R-HSA-77352","1","0.7005","0","5","1","Beta oxidation of butanoyl-CoA to acetyl-CoA",""
"2115","R-HSA-169131","1","0.9313","0","1","1","Inhibition of PKR",""
"2116","R-HSA-8875513","1","0.7005","0","5","1","MET interacts with TNS proteins",""
"2117","R-HSA-5579030","1","0.9313","0","1","1","Defective CYP19A1 causes Aromatase excess syndrome (AEXS)",""
"2118","R-HSA-8849468","1","0.7005","0","5","1","PTK6 Regulates Proteins Involved in RNA Processing",""
"2119","R-HSA-177162","1","0.8673","0","2","1","Conjugation of phenylacetate with glutamine",""
"2120","R-HSA-8939256","1","0.6523","0","6","1","RUNX1 regulates transcription of genes involved in WNT signaling",""
"2121","R-HSA-9018896","1","0.7005","0","5","1","Biosynthesis of E-series 18(S)-resolvins",""
"2122","R-HSA-3359474","1","0.9313","0","1","1","Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC",""
"2123","R-HSA-5368598","1","0.7522","0","4","1","Negative regulation of TCF-dependent signaling by DVL-interacting proteins",""
"2124","R-HSA-1839120","1","0.9313","0","1","1","Signaling by FGFR1 amplification mutants",""
"2125","R-HSA-5619052","1","0.9313","0","1","1","Defective SLC9A9 causes autism 16 (AUTS16)",""
"2126","R-HSA-5579004","1","0.9313","0","1","1","Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)",""
"2127","R-HSA-5624138","1","0.7005","0","5","1","Trafficking of myristoylated proteins to the cilium",""
"2128","R-HSA-8849470","1","0.6523","0","6","1","PTK6 Regulates Cell Cycle",""
"2129","R-HSA-140834","1","0.7005","0","5","1","Extrinsic Pathway of Fibrin Clot Formation",""
"2130","R-HSA-4720454","1","0.9313","0","1","1","Defective ALG9 causes ALG9-CDG (CDG-1l)",""
"2131","R-HSA-111448","1","0.7005","0","5","1","Activation of NOXA and translocation to mitochondria",""
"2132","R-HSA-77310","1","0.7005","0","5","1","Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA",""
"2133","R-HSA-168275","1","0.8673","0","2","1","Entry of Influenza Virion into Host Cell via Endocytosis",""
"2134","R-HSA-2206291","1","0.9313","0","1","1","MPS IIIC - Sanfilippo syndrome C",""
"2135","R-HSA-5619077","1","0.9313","0","1","1","Defective SLC24A1 causes congenital stationary night blindness 1D (CSNB1D)",""
"2136","R-HSA-5674404","1","0.9313","0","1","1","PTEN Loss of Function in Cancer",""
"2137","R-HSA-5619087","1","0.9313","0","1","1","Defective SLC12A3 causes Gitelman syndrome (GS)",""
"2138","R-HSA-2206305","1","0.9313","0","1","1","MPS IIID - Sanfilippo syndrome D",""
"2139","R-HSA-2466712","1","0.9313","0","1","1","Biosynthesis of A2E, implicated in retinal degradation",""
"2140","R-HSA-4085011","1","0.9313","0","1","1","Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2",""
"2141","R-HSA-4570571","1","0.9313","0","1","1","Defective RFT1 causes RFT1-CDG (CDG-1n)",""
"2142","R-HSA-5679001","1","0.9313","0","1","1","Defective ABCC2 causes Dubin-Johnson syndrome",""
"2143","R-HSA-5683678","1","0.9313","0","1","1","Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3)",""
"2144","R-HSA-5688399","1","0.9313","0","1","1","Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3)",""
"2145","R-HSA-114516","1","0.7005","0","5","1","Disinhibition of SNARE formation",""
"2146","R-HSA-2023837","1","0.9313","0","1","1","Signaling by FGFR2 amplification mutants",""
"2147","R-HSA-8853333","1","0.9313","0","1","1","Signaling by FGFR2 fusions",""
"2148","R-HSA-5619071","1","0.9313","0","1","1","Defective SLC22A12 causes renal hypouricemia 1 (RHUC1)",""
"2149","R-HSA-446205","1","0.7005","0","5","1","Synthesis of GDP-mannose",""
"2150","R-HSA-3359473","1","0.8673","0","2","1","Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD",""
"2151","R-HSA-9646303","1","0.9313","0","1","1","Evasion of Oncogene Induced Senescence Due to p14ARF Defects",""
"2152","R-HSA-9646304","1","0.9313","0","1","1","Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects",""
"2153","R-HSA-5578997","1","0.9313","0","1","1","Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)",""
"2154","R-HSA-1483196","1","0.9313","0","1","1","PI and PC transport between ER and Golgi membranes",""
"2155","R-HSA-4549349","1","0.9313","0","1","1","Defective ALG2 causes ALG2-CDG (CDG-1i)",""
"2156","R-HSA-8877627","1","0.9313","0","1","1","Vitamin E",""
"2157","R-HSA-3359457","1","0.9313","0","1","1","Defective GIF causes intrinsic factor deficiency",""
"2158","R-HSA-6791055","1","0.9313","0","1","1","TALDO1 deficiency- failed conversion of SH7P, GA3P to Fru(6)P, E4P",""
"2159","R-HSA-6791462","1","0.9313","0","1","1","TALDO1 deficiency- failed conversion of  Fru(6)P, E4P to SH7P, GA3P",""
"2160","R-HSA-380095","1","0.7005","0","5","1","Tachykinin receptors bind tachykinins",""
"2161","R-HSA-5679090","1","0.8673","0","2","1","Defective ABCG8 causes gallbladder disease 4 and sitosterolemia",""
"2162","R-HSA-5679096","1","0.8673","0","2","1","Defective ABCG5 causes sitosterolemia",""
"2163","R-HSA-389599","1","0.6523","0","6","1","Alpha-oxidation of phytanate",""
"2164","R-HSA-2206302","1","0.9313","0","1","1","MPS I - Hurler syndrome",""
"2165","R-HSA-4755583","1","0.9313","0","1","1","Defective DOLK causes DOLK-CDG (CDG-1m)",""
"2166","R-HSA-5619035","1","0.9313","0","1","1","Defective SLC17A5 causes Salla disease (SD) and ISSD",""
"2167","R-HSA-4687000","1","0.9313","0","1","1","Defective MPDU1 causes MPDU1-CDG (CDG-1f)",""
"2168","R-HSA-5339717","1","0.6523","0","6","1","Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling",""
"2169","R-HSA-4043911","1","0.9313","0","1","1","Defective PMM2 causes PMM2-CDG (CDG-1a)",""
"2170","R-HSA-561048","1","0.7005","0","5","1","Organic anion transport",""
"2171","R-HSA-4793950","1","0.9313","0","1","1","Defective MAN1B1 causes MRT15",""
"2172","R-HSA-2644605","1","0.7005","0","5","1","FBXW7 Mutants and NOTCH1 in Cancer",""
"2173","R-HSA-2644607","1","0.7005","0","5","1","Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling",""
"2174","R-HSA-5619088","1","0.9313","0","1","1","Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)",""
"2175","R-HSA-141333","1","0.8673","0","2","1","Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB",""
"2176","R-HSA-1299316","1","0.8673","0","2","1","TWIK-releated acid-sensitive K+ channel (TASK)",""
"2177","R-HSA-2206307","1","0.9313","0","1","1","MPS IIIA - Sanfilippo syndrome A",""
"2178","R-HSA-4793952","1","0.9313","0","1","1","Defective MGAT2 causes MGAT2-CDG (CDG-2a)",""
"2179","R-HSA-8963684","1","0.7005","0","5","1","Tyrosine catabolism",""
"2180","R-HSA-5619047","1","0.9313","0","1","1","Defective SLC2A9 causes hypouricemia renal 2 (RHUC2)",""
"2181","R-HSA-2160456","1","0.9313","0","1","1","Phenylketonuria",""
"2182","R-HSA-5250982","1","0.9313","0","1","1","Toxicity of tetanus toxin (TeNT)",""
"2183","R-HSA-69478","1","0.7005","0","5","1","G2 M DNA replication checkpoint",""
"2184","R-HSA-4043916","1","0.9313","0","1","1","Defective MPI causes MPI-CDG (CDG-1b)",""
"2185","R-HSA-5609977","1","0.9313","0","1","1","Defective GALE can cause Epimerase-deficiency galactosemia (EDG)",""
"2186","R-HSA-2142850","1","0.7005","0","5","1","Hyaluronan biosynthesis and export",""
"2187","R-HSA-3282872","1","0.9313","0","1","1","Severe congenital neutropenia type 4 (G6PC3)",""
"2188","R-HSA-9616334","1","0.9313","0","1","1","Defective Base Excision Repair Associated with NEIL1",""
"2189","R-HSA-2142700","1","0.7005","0","5","1","Synthesis of Lipoxins (LX)",""
"2190","R-HSA-8852405","1","0.7005","0","5","1","Signaling by MST1",""
"2191","R-HSA-3229133","1","0.9313","0","1","1","Glycogen storage disease type Ib (SLC37A4)",""
"2192","R-HSA-3248023","1","0.9313","0","1","1","Regulation by TREX1",""
"2193","R-HSA-2206308","1","0.9313","0","1","1","MPS IV - Morquio syndrome B",""
"2194","R-HSA-156582","1","0.8673","0","2","1","Acetylation",""
"2195","R-HSA-2206290","1","0.9313","0","1","1","MPS IV - Morquio syndrome A",""
